date,level,message,error
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Berlin,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - Hamburg),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Hamburg&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Hamburg,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - München),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=München&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: München,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - London),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=London&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: London,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Palma de Mallorca,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Istanbul,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Dubai&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Dubai,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - New York),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=New York&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: New York,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-18,INFO,Flight data URL constructed successfully,
2024-08-18,INFO,Selenium WebDriver for KLM started (Frankfurt - Shanghai),
2024-08-18,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Shanghai&date=18.08.2024,
2024-08-18,INFO,Accepted cookies successfully,
2024-08-18,INFO,One way flight selected successfully.,
2024-08-18,INFO,Clicked on an empty area.,
2024-08-18,INFO,Entered departure airport: Frankfurt,
2024-08-18,INFO,Entered destination airport: Shanghai,
2024-08-18,INFO,Entered departure date: 18.08.2024,
2024-08-18,INFO,Departure airport field is filled,
2024-08-18,INFO,Destination field is filled,
2024-08-18,INFO,Pressed Enter to search for flights,
2024-08-18,INFO,Successfully navigated to the search results page,
2024-08-18,INFO,Option selected from the dropdown,
2024-08-18,INFO,Economy option selected successfully,
2024-08-18,INFO,Price extracted successfully,
2024-08-18,INFO,Clicked button in the opened tab successfully,
2024-08-18,INFO,Total flight duration extracted successfully,
2024-08-18,INFO,Landing time extracted successfully,
2024-08-18,INFO,Departure time extracted successfully,
2024-08-18,INFO,Results saved to results/results_KLM.csv,
2024-08-18,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Berlin),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Berlin&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Berlin,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Hamburg),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Hamburg&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Hamburg,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - München),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=München&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: München,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - London),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=London&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: London,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Palma de Mallorca,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Istanbul,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Dubai&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Dubai,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - New York),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=New York&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: New York,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-19,INFO,Flight data URL constructed successfully,
2024-08-19,INFO,Selenium WebDriver for KLM started (Frankfurt - Shanghai),
2024-08-19,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Shanghai&date=19.08.2024,
2024-08-19,INFO,Accepted cookies successfully,
2024-08-19,INFO,One way flight selected successfully.,
2024-08-19,INFO,Clicked on an empty area.,
2024-08-19,INFO,Entered departure airport: Frankfurt,
2024-08-19,INFO,Entered destination airport: Shanghai,
2024-08-19,INFO,Entered departure date: 19.08.2024,
2024-08-19,INFO,Departure airport field is filled,
2024-08-19,INFO,Destination field is filled,
2024-08-19,INFO,Pressed Enter to search for flights,
2024-08-19,INFO,Successfully navigated to the search results page,
2024-08-19,INFO,Option selected from the dropdown,
2024-08-19,INFO,Economy option selected successfully,
2024-08-19,INFO,Price extracted successfully,
2024-08-19,INFO,Clicked button in the opened tab successfully,
2024-08-19,INFO,Total flight duration extracted successfully,
2024-08-19,INFO,Landing time extracted successfully,
2024-08-19,INFO,Departure time extracted successfully,
2024-08-19,INFO,Results saved to results/results_KLM.csv,
2024-08-19,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - Berlin),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Berlin&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: Berlin,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - Hamburg),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Hamburg&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: Hamburg,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - München),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=München&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: München,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - London),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=London&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: London,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - Palma de Mallorca),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Palma de Mallorca&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: Palma de Mallorca,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - Istanbul),
2024-08-20,INFO,URL opened successfully: https://www.klm.de/search/advanced?from=Frankfurt&to=Istanbul&date=20.08.2024,
2024-08-20,INFO,Accepted cookies successfully,
2024-08-20,INFO,One way flight selected successfully.,
2024-08-20,INFO,Clicked on an empty area.,
2024-08-20,INFO,Entered departure airport: Frankfurt,
2024-08-20,INFO,Entered destination airport: Istanbul,
2024-08-20,INFO,Entered departure date: 20.08.2024,
2024-08-20,INFO,Departure airport field is filled,
2024-08-20,INFO,Destination field is filled,
2024-08-20,INFO,Pressed Enter to search for flights,
2024-08-20,INFO,Successfully navigated to the search results page,
2024-08-20,INFO,Option selected from the dropdown,
2024-08-20,INFO,Economy option selected successfully,
2024-08-20,INFO,Price extracted successfully,
2024-08-20,INFO,Clicked button in the opened tab successfully,
2024-08-20,INFO,Total flight duration extracted successfully,
2024-08-20,INFO,Landing time extracted successfully,
2024-08-20,INFO,Departure time extracted successfully,
2024-08-20,INFO,Results saved to results/results_KLM.csv,
2024-08-20,INFO,Selenium WebDriver for KLM stopped,
2024-08-20,INFO,Flight data URL constructed successfully,
2024-08-20,INFO,Selenium WebDriver for KLM started (Frankfurt - Dubai),
